#{"t_start": 1533530728.8743954, "env_id": "InvertedPendulum-v2"}
r,l,t
13.0,13,2.014717
18.0,18,2.042996
8.0,8,2.056533
12.0,12,2.076342
18.0,18,2.106687
6.0,6,2.117024
3.0,3,2.122012
13.0,13,2.14407
19.0,19,2.176323
4.0,4,2.182962
7.0,7,2.1948
18.0,18,2.225405
10.0,10,2.242019
18.0,18,2.27098
20.0,20,2.303561
12.0,12,2.323099
5.0,5,2.33111
27.0,27,2.375419
15.0,15,2.400553
6.0,6,2.410545
4.0,4,2.417362
5.0,5,2.425647
12.0,12,2.445937
7.0,7,2.457647
16.0,16,2.483927
10.0,10,2.500694
17.0,17,2.528954
4.0,4,2.535695
15.0,15,2.560442
5.0,5,2.568959
21.0,21,2.604021
21.0,21,2.638547
31.0,31,2.689218
7.0,7,2.701031
4.0,4,2.707838
19.0,19,2.739902
8.0,8,2.753422
5.0,5,2.761618
18.0,18,2.791357
5.0,5,2.799862
15.0,15,2.824861
21.0,21,2.86046
7.0,7,2.872362
5.0,5,2.880738
16.0,16,2.907587
10.0,10,2.924504
25.0,25,2.966729
6.0,6,2.977162
18.0,18,3.007324
22.0,22,3.044227
19.0,19,3.076602
12.0,12,3.09691
19.0,19,3.128919
16.0,16,3.155779
8.0,8,3.169059
17.0,17,3.197811
12.0,12,3.217949
20.0,20,3.251603
8.0,8,3.26523
17.0,17,3.293699
10.0,10,3.310845
9.0,9,3.326035
30.0,30,3.376251
25.0,25,3.417332
4.0,4,3.424219
6.0,6,3.434336
17.0,17,3.463057
18.0,18,3.493326
16.0,16,3.520002
20.0,20,3.553791
17.0,17,3.582488
5.0,5,3.591135
26.0,26,3.634875
4.0,4,3.641882
20.0,20,3.675443
13.0,13,3.697413
5.0,5,3.706032
21.0,21,3.741616
19.0,19,3.773655
14.0,14,3.797051
7.0,7,3.808958
4.0,4,3.815883
19.0,19,3.84774
18.0,18,3.877817
17.0,17,3.906425
21.0,21,3.94141
7.0,7,3.953309
3.0,3,3.958363
5.0,5,3.966818
15.0,15,3.991981
15.0,15,4.017282
25.0,25,4.058772
15.0,15,4.083824
16.0,16,4.110684
7.0,7,4.122545
5.0,5,4.131083
4.0,4,4.137897
19.0,19,4.168683
10.0,10,4.185165
28.0,28,4.231904
16.0,16,4.258708
5.0,5,4.267242
7.0,7,4.279137
17.0,17,4.307859
21.0,21,4.342909
14.0,14,4.366392
17.0,17,4.395185
13.0,13,4.416498
16.0,16,4.443874
19.0,19,4.475962
11.0,11,4.494647
9.0,9,4.509036
17.0,17,4.53686
21.0,21,4.571629
13.0,13,4.593528
9.0,9,4.608624
6.0,6,4.61856
4.0,4,4.625553
7.0,7,4.636841
14.0,14,4.660293
18.0,18,4.689977
12.0,12,4.710205
18.0,18,4.739441
11.0,11,4.757957
11.0,11,4.776485
15.0,15,4.80186
21.0,21,4.836794
18.0,18,4.866199
18.0,18,4.896234
21.0,21,4.931229
10.0,10,4.94807
18.0,18,4.978436
7.0,7,4.990115
18.0,18,5.020098
11.0,11,5.038236
27.0,27,5.083207
6.0,6,5.093226
19.0,19,5.125164
6.0,6,5.13536
21.0,21,5.170605
15.0,15,5.19593
8.0,8,5.209515
8.0,8,5.223011
11.0,11,5.241491
4.0,4,5.248055
10.0,10,5.264703
7.0,7,5.276328
18.0,18,5.306032
19.0,19,5.336745
4.0,4,5.343583
22.0,22,5.380912
20.0,20,5.414713
21.0,21,10.269787
19.0,19,10.302727
16.0,16,10.323453
15.0,15,10.348932
9.0,9,10.361932
9.0,9,10.376529
6.0,6,10.386824
17.0,17,10.415551
4.0,4,10.422425
13.0,13,10.444427
23.0,23,10.483474
11.0,11,10.502171
5.0,5,10.510568
20.0,20,10.54433
17.0,17,10.573131
20.0,20,10.606937
14.0,14,10.630643
21.0,21,10.666456
21.0,21,10.70122
23.0,23,10.739665
17.0,17,10.767504
20.0,20,10.801325
6.0,6,10.811765
22.0,22,10.848874
19.0,19,10.881689
18.0,18,10.912311
16.0,16,10.939246
19.0,19,10.97114
5.0,5,10.97971
16.0,16,11.006072
19.0,19,11.037121
29.0,29,11.086178
13.0,13,11.108288
10.0,10,11.125298
4.0,4,11.132193
11.0,11,11.150789
20.0,20,11.184578
12.0,12,11.205313
11.0,11,11.224301
8.0,8,11.238041
11.0,11,11.256542
12.0,12,11.276802
13.0,13,11.298713
18.0,18,11.328945
16.0,16,11.355961
30.0,30,11.40659
18.0,18,11.437046
21.0,21,11.472899
22.0,22,11.510092
10.0,10,11.527069
17.0,17,11.555795
11.0,11,11.574471
6.0,6,11.584561
8.0,8,11.598098
12.0,12,11.618227
13.0,13,11.639348
24.0,24,11.681107
4.0,4,11.688001
21.0,21,11.723183
15.0,15,11.749213
18.0,18,11.779465
17.0,17,11.808282
21.0,21,11.843762
4.0,4,11.850614
18.0,18,11.881167
10.0,10,11.898347
17.0,17,11.927218
12.0,12,11.947467
17.0,17,11.976369
14.0,14,12.000218
18.0,18,12.030112
24.0,24,12.070423
17.0,17,12.09914
22.0,22,12.136336
4.0,4,12.143254
4.0,4,12.14993
21.0,21,12.184707
26.0,26,12.227494
8.0,8,12.24121
21.0,21,12.276314
23.0,23,12.313726
14.0,14,12.337635
14.0,14,12.360813
18.0,18,12.391089
5.0,5,12.399663
5.0,5,12.408088
7.0,7,12.420184
13.0,13,12.442283
25.0,25,12.484406
16.0,16,12.511585
16.0,16,12.538345
18.0,18,12.567843
30.0,30,12.617374
17.0,17,12.645385
22.0,22,12.68282
23.0,23,12.721059
20.0,20,12.75388
14.0,14,12.776782
20.0,20,12.810152
28.0,28,12.856344
19.0,19,12.888522
4.0,4,12.89556
10.0,10,12.91227
22.0,22,12.949012
21.0,21,12.983926
15.0,15,13.008808
18.0,18,13.039079
19.0,19,13.071253
21.0,21,13.106579
15.0,15,13.131843
24.0,24,13.172228
16.0,16,13.199268
25.0,25,13.240166
20.0,20,13.273454
31.0,31,13.325392
14.0,14,13.349002
15.0,15,13.374075
21.0,21,13.409508
24.0,24,13.450436
21.0,21,13.485769
22.0,22,13.523114
10.0,10,13.540055
6.0,6,13.550386
19.0,19,13.582116
15.0,15,13.6073
11.0,11,13.625132
4.0,4,13.632015
19.0,19,13.662458
25.0,25,18.558967
19.0,19,18.591809
20.0,20,18.627468
24.0,24,18.668271
10.0,10,18.685492
17.0,17,18.714239
22.0,22,18.751362
8.0,8,18.765053
22.0,22,18.801734
36.0,36,18.860688
29.0,29,18.908839
17.0,17,18.937617
17.0,17,18.966375
20.0,20,18.999558
26.0,26,19.042124
4.0,4,19.049093
19.0,19,19.080595
9.0,9,19.095939
6.0,6,19.106071
20.0,20,19.140183
17.0,17,19.168932
6.0,6,19.178918
29.0,29,19.227227
19.0,19,19.258733
10.0,10,19.275418
35.0,35,19.334636
16.0,16,19.361701
22.0,22,19.398849
21.0,21,19.433559
18.0,18,19.462983
22.0,22,19.499197
16.0,16,19.526249
12.0,12,19.546622
25.0,25,19.587849
31.0,31,19.639737
29.0,29,19.687994
18.0,18,19.716844
5.0,5,19.72499
22.0,22,19.762193
18.0,18,19.791327
20.0,20,19.825058
17.0,17,19.8535
29.0,29,19.902487
5.0,5,19.910991
19.0,19,19.942567
23.0,23,19.980861
20.0,20,20.014593
16.0,16,20.041621
20.0,20,20.075302
18.0,18,20.105734
20.0,20,20.139314
18.0,18,20.169593
17.0,17,20.198139
19.0,19,20.229322
19.0,19,20.260528
20.0,20,20.294007
21.0,21,20.329439
33.0,33,20.384502
27.0,27,20.429832
15.0,15,20.455124
22.0,22,20.492712
32.0,32,20.546263
42.0,42,20.617041
12.0,12,20.637294
20.0,20,20.670746
22.0,22,20.707905
16.0,16,20.735135
5.0,5,20.743934
23.0,23,20.782198
14.0,14,20.805573
21.0,21,20.841011
18.0,18,20.871473
23.0,23,20.910349
16.0,16,20.936606
9.0,9,20.951325
11.0,11,20.969751
19.0,19,21.001922
21.0,21,21.037452
16.0,16,21.064418
22.0,22,21.101751
25.0,25,21.143415
47.0,47,21.221476
38.0,38,21.284286
25.0,25,21.326137
21.0,21,21.361427
18.0,18,21.391697
15.0,15,21.417456
18.0,18,21.447399
41.0,41,21.51408
27.0,27,21.559133
4.0,4,21.565974
20.0,20,21.599237
17.0,17,21.627941
15.0,15,21.653123
22.0,22,21.690384
21.0,21,21.725812
27.0,27,21.771584
32.0,32,21.825392
28.0,28,21.872114
19.0,19,21.903857
13.0,13,21.92588
23.0,23,26.850555
21.0,21,26.888116
53.0,53,26.977561
19.0,19,27.009374
17.0,17,27.038036
16.0,16,27.066159
23.0,23,27.105419
17.0,17,27.134221
20.0,20,27.167833
17.0,17,27.196636
18.0,18,27.227233
7.0,7,27.239169
14.0,14,27.263041
16.0,16,27.289989
22.0,22,27.325876
22.0,22,27.362289
58.0,58,27.45989
19.0,19,27.491983
26.0,26,27.535994
34.0,34,27.593579
9.0,9,27.608892
17.0,17,27.637171
26.0,26,27.680233
25.0,25,27.722496
24.0,24,27.76295
17.0,17,27.791687
17.0,17,27.820393
24.0,24,27.861002
21.0,21,27.896548
